"Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"c-29","hsa05212","Pancreatic cancer","4/60","76/8086",0.00236023026005841,0.0348434186128504,0.0270515705353399,"mrna_RELA/mrna_SMAD2/mrna_BAK1/mrna_SMAD3",4
"c-29","hsa04142","Lysosome","5/60","128/8086",0.00250218670332338,0.0348434186128504,0.0270515705353399,"mrna_SMPD1/mrna_SGSH/mrna_ASAH1/mrna_CTSB/mrna_GALNS",5
"c-29","hsa05216","Thyroid cancer","3/60","37/8086",0.00252260044255931,0.0348434186128504,0.0270515705353399,"mrna_NCOA4/mrna_RXRB/mrna_BAK1",3
"c-29","hsa00983","Drug metabolism - other enzymes","4/60","80/8086",0.00284625066842443,0.0370012586895176,0.0287268643314664,"mrna_NAT1/mrna_NME1/mrna_TPMT/mrna_DPYD",4
"c-29","hsa05135","Yersinia infection","5/60","137/8086",0.00335839112438725,0.0370955975172626,0.028800106669749,"mrna_IRAK1/mrna_BCAR1/mrna_RELA/mrna_ITGB1/mrna_FN1",5
"c-29","hsa04371","Apelin signaling pathway","5/60","138/8086",0.00346507756298543,0.0370955975172626,0.028800106669749,"mrna_PRKACA/mrna_SMAD2/mrna_RRAS2/mrna_HDAC5/mrna_SMAD3",5
"c-29","hsa05162","Measles","5/60","139/8086",0.00357418836553412,0.0370955975172626,0.028800106669749,"mrna_IRAK1/mrna_RELA/mrna_CCNE1/mrna_BAK1/mrna_IFIH1",5
"c-29","hsa05169","Epstein-Barr virus infection","6/60","202/8086",0.0036780939683774,0.0370955975172626,0.028800106669749,"mrna_IRAK1/mrna_RELA/mrna_ICAM1/mrna_CCNE1/mrna_BAK1/mrna_LYN",6
"c-29","hsa04140","Autophagy - animal","5/60","141/8086",0.00379980718384005,0.0370955975172626,0.028800106669749,"mrna_PPP2CA/mrna_PRKACA/mrna_PDPK1/mrna_RRAS2/mrna_CTSB",5
"c-29","hsa05203","Viral carcinogenesis","6/60","204/8086",0.00386062779591421,0.0370955975172626,0.028800106669749,"mrna_PRKACA/mrna_RELA/mrna_CCNE1/mrna_BAK1/mrna_HDAC5/mrna_LYN",6
"c-29","hsa05417","Lipid and atherosclerosis","6/60","215/8086",0.00498771838326959,0.0459285734459408,0.0356578112488133,"mrna_IRAK1/mrna_RELA/mrna_ICAM1/mrna_RXRB/mrna_PDPK1/mrna_LYN",6
"c-29","hsa05166","Human T-cell leukemia virus 1 infection","6/60","219/8086",0.00545239069212442,0.0481991337183799,0.0374206182238434,"mrna_PRKACA/mrna_RELA/mrna_ICAM1/mrna_SMAD2/mrna_CCNE1/mrna_SMAD3",6
"c-29","hsa04218","Cellular senescence","5/60","156/8086",0.00582994971618077,0.0490126499395589,0.0380522121464544,"mrna_RELA/mrna_SMAD2/mrna_CCNE1/mrna_RRAS2/mrna_SMAD3",5
"c-29","hsa04390","Hippo signaling pathway","5/60","157/8086",0.00598797080709543,0.0490126499395589,0.0380522121464544,"mrna_PPP2CA/mrna_FZD6/mrna_SMAD2/mrna_SMAD1/mrna_SMAD3",5
"c-30","hsa04510","Focal adhesion","8/44","201/8086",1.04205833123686e-05,0.00130626218551812,0.000808831074624221,"mrna_BIRC2/mrna_AKT2/mrna_ITGB4/mrna_HRAS/mrna_COL4A2/mrna_RAC1/mrna_CTNNB1/mrna_BAD",8
"c-30","hsa05213","Endometrial cancer","5/44","58/8086",1.39707185616911e-05,0.00130626218551812,0.000808831074624221,"mrna_CTNNA1/mrna_AKT2/mrna_HRAS/mrna_CTNNB1/mrna_BAD",5
"c-30","hsa05208","Chemical carcinogenesis - reactive oxygen species","8/44","223/8086",2.22079073087567e-05,0.0013842928889125,0.000857147299636223,"mrna_AKT2/mrna_HRAS/mrna_CBR1/mrna_VDAC1/mrna_NQO1/mrna_RAC1/mrna_BAD/mrna_PRKCD",8
"c-30","hsa04210","Apoptosis","6/44","136/8086",8.46213467766909e-05,0.00354791214506492,0.00219684962542719,"mrna_BIRC2/mrna_AKT2/mrna_DDIT3/mrna_SPTAN1/mrna_HRAS/mrna_BAD",6
"c-30","hsa05210","Colorectal cancer","5/44","86/8086",9.48639610979924e-05,0.00354791214506492,0.00219684962542719,"mrna_AKT2/mrna_HRAS/mrna_RAC1/mrna_CTNNB1/mrna_BAD",5
"c-30","hsa05417","Lipid and atherosclerosis","7/44","215/8086",0.00014136665749374,0.00440592749188824,0.00272812847794937,"mrna_AKT2/mrna_DDIT3/mrna_HRAS/mrna_RAC1/mrna_TRAF3/mrna_HSP90AA1/mrna_BAD",7
"c-30","hsa05215","Prostate cancer","5/44","97/8086",0.000167943693739265,0.00448649581846323,0.00277801598666454,"mrna_AKT2/mrna_HRAS/mrna_HSP90AA1/mrna_CTNNB1/mrna_BAD",5
"c-30","hsa04933","AGE-RAGE signaling pathway in diabetic complications","5/44","100/8086",0.000193841977214788,0.00453105621739567,0.00280560756495088,"mrna_AKT2/mrna_HRAS/mrna_COL4A2/mrna_RAC1/mrna_PRKCD",5
"c-30","hsa05225","Hepatocellular carcinoma","6/44","168/8086",0.000269885801734027,0.00522061668779869,0.00323257999244501,"mrna_AKT2/mrna_LRP5/mrna_HRAS/mrna_NQO1/mrna_CTNNB1/mrna_BAD",6
"c-30","hsa04370","VEGF signaling pathway","4/44","59/8086",0.000279177362983887,0.00522061668779869,0.00323257999244501,"mrna_AKT2/mrna_HRAS/mrna_RAC1/mrna_BAD",4
"c-30","hsa05132","Salmonella infection","7/44","249/8086",0.000348953792523159,0.0059322144728937,0.00367319781603325,"mrna_BIRC2/mrna_AKT2/mrna_DCTN4/mrna_HRAS/mrna_RAC1/mrna_HSP90AA1/mrna_CTNNB1",7
"c-30","hsa04722","Neurotrophin signaling pathway","5/44","119/8086",0.000435631173972205,0.00678858579440019,0.00420345869622303,"mrna_AKT2/mrna_HRAS/mrna_RAC1/mrna_BAD/mrna_PRKCD",5
"c-30","hsa05211","Renal cell carcinoma","4/44","69/8086",0.000509747479671289,0.00726868991249525,0.00450073678792276,"mrna_AKT2/mrna_HRAS/mrna_RAC1/mrna_BAD",4
"c-30","hsa04520","Adherens junction","4/44","71/8086",0.000568411052017311,0.00726868991249525,0.00450073678792276,"mrna_CTNNA1/mrna_RAC1/mrna_CTNNB1/mrna_CTNND1",4
"c-30","hsa05167","Kaposi sarcoma-associated herpesvirus infection","6/44","194/8086",0.000583049992980903,0.00726868991249525,0.00450073678792276,"mrna_AKT2/mrna_HRAS/mrna_MICA/mrna_RAC1/mrna_TRAF3/mrna_CTNNB1",6
"c-30","hsa05220","Chronic myeloid leukemia","4/44","76/8086",0.000735875465687101,0.0085045361036921,0.00526596662767313,"mrna_AKT2/mrna_HRAS/mrna_CTBP1/mrna_BAD",4
"c-30","hsa05412","Arrhythmogenic right ventricular cardiomyopathy","4/44","77/8086",0.000773139645790191,0.0085045361036921,0.00526596662767313,"mrna_CTNNA1/mrna_ITGB4/mrna_EMD/mrna_CTNNB1",4
"c-30","hsa05418","Fluid shear stress and atherosclerosis","5/44","139/8086",0.000884933546986334,0.00919347629369136,0.00569255498061385,"mrna_AKT2/mrna_NQO1/mrna_RAC1/mrna_HSP90AA1/mrna_CTNNB1",5
"c-30","hsa04140","Autophagy - animal","5/44","141/8086",0.000943829904477807,0.00928927327038684,0.00575187199404758,"mrna_AKT2/mrna_LAMP2/mrna_HRAS/mrna_BAD/mrna_PRKCD",5
"c-30","hsa05216","Thyroid cancer","3/44","37/8086",0.00102664027339942,0.00959908655628456,0.00594370684599663,"mrna_HRAS/mrna_NCOA4/mrna_CTNNB1",3
"c-30","hsa05226","Gastric cancer","5/44","149/8086",0.00120907932110246,0.0107665634783886,0.00666660277299602,"mrna_CTNNA1/mrna_AKT2/mrna_LRP5/mrna_HRAS/mrna_CTNNB1",5
"c-30","hsa05222","Small cell lung cancer","4/44","92/8086",0.00150461405029507,0.0124076747485546,0.00768277074213909,"mrna_BIRC2/mrna_AKT2/mrna_COL4A2/mrna_TRAF3",4
"c-30","hsa05160","Hepatitis C","5/44","157/8086",0.00152607764287035,0.0124076747485546,0.00768277074213909,"mrna_AKT2/mrna_HRAS/mrna_TRAF3/mrna_CTNNB1/mrna_BAD",5
"c-30","hsa04666","Fc gamma R-mediated phagocytosis","4/44","97/8086",0.00182935933084211,0.0140219668639863,0.00868233242352092,"mrna_AKT2/mrna_BIN1/mrna_RAC1/mrna_PRKCD",4
"c-30","hsa05165","Human papillomavirus infection","7/44","331/8086",0.00187459450053293,0.0140219668639863,0.00868233242352092,"mrna_AKT2/mrna_ITGB4/mrna_HRAS/mrna_COL4A2/mrna_TRAF3/mrna_CTNNB1/mrna_BAD",7
"c-30","hsa04151","PI3K-Akt signaling pathway","7/44","354/8086",0.00274393390166733,0.0197352169081458,0.0122199485499355,"mrna_AKT2/mrna_ITGB4/mrna_HRAS/mrna_COL4A2/mrna_RAC1/mrna_HSP90AA1/mrna_BAD",7
"c-30","hsa04621","NOD-like receptor signaling pathway","5/44","186/8086",0.0032022794059729,0.0220059228236074,0.0136259584047105,"mrna_BIRC2/mrna_VDAC1/mrna_TRAF3/mrna_HSP90AA1/mrna_PRKCD",5
"c-30","hsa04670","Leukocyte transendothelial migration","4/44","114/8086",0.00329500448695726,0.0220059228236074,0.0136259584047105,"mrna_CTNNA1/mrna_RAC1/mrna_CTNNB1/mrna_CTNND1",4
"c-30","hsa05010","Alzheimer disease","7/44","369/8086",0.0034603838755658,0.0222218538931881,0.0137596618533672,"mrna_AKT2/mrna_DDIT3/mrna_LRP5/mrna_HRAS/mrna_VDAC1/mrna_CTNNB1/mrna_BAD",7
"c-30","hsa04062","Chemokine signaling pathway","5/44","192/8086",0.00367015975185127,0.0222218538931881,0.0137596618533672,"mrna_AKT2/mrna_HRAS/mrna_RAC1/mrna_BAD/mrna_PRKCD",5
"c-30","hsa05022","Pathways of neurodegeneration - multiple diseases","8/44","476/8086",0.0036838367416515,0.0222218538931881,0.0137596618533672,"mrna_DDIT3/mrna_LRP5/mrna_DCTN4/mrna_HRAS/mrna_VDAC1/mrna_RAC1/mrna_CTNNB1/mrna_BAD",8
"c-30","hsa04919","Thyroid hormone signaling pathway","4/44","121/8086",0.00408101845438629,0.0238484515928199,0.0147668430915293,"mrna_AKT2/mrna_HRAS/mrna_CTNNB1/mrna_BAD",4
"c-30","hsa04142","Lysosome","4/44","128/8086",0.00498558293887807,0.0282516366536424,0.0174932734697476,"mrna_LAMP2/mrna_AP3D1/mrna_GNPTAB/mrna_GBA",4
"c-30","hsa04015","Rap1 signaling pathway","5/44","210/8086",0.00536891758937425,0.0293529936714793,0.0181752282795538,"mrna_AKT2/mrna_HRAS/mrna_RAC1/mrna_CTNNB1/mrna_CTNND1",5
"c-30","hsa05170","Human immunodeficiency virus 1 infection","5/44","212/8086",0.00558707871712811,0.0293529936714793,0.0181752282795538,"mrna_AKT2/mrna_HRAS/mrna_RAC1/mrna_SAMHD1/mrna_BAD",5
"c-30","hsa05221","Acute myeloid leukemia","3/44","67/8086",0.00565084370146126,0.0293529936714793,0.0181752282795538,"mrna_AKT2/mrna_HRAS/mrna_BAD",3
"c-30","hsa04664","Fc epsilon RI signaling pathway","3/44","68/8086",0.00588940122953696,0.0297653521600922,0.0184305586130602,"mrna_AKT2/mrna_HRAS/mrna_RAC1",3
"c-30","hsa04915","Estrogen signaling pathway","4/44","138/8086",0.00649881236509667,0.0319809976913968,0.0198024753507101,"mrna_AKT2/mrna_HRAS/mrna_HSP90AA1/mrna_PRKCD",4
"c-30","hsa05218","Melanoma","3/44","72/8086",0.0069037408370425,0.0322749884131737,0.0199845129493336,"mrna_AKT2/mrna_HRAS/mrna_BAD",3
"c-30","hsa05223","Non-small cell lung cancer","3/44","72/8086",0.0069037408370425,0.0322749884131737,0.0199845129493336,"mrna_AKT2/mrna_HRAS/mrna_BAD",3
"c-30","hsa01524","Platinum drug resistance","3/44","73/8086",0.00717254138430316,0.0327137863137729,0.0202562144357727,"mrna_BIRC2/mrna_AKT2/mrna_BAD",3
"c-30","hsa05212","Pancreatic cancer","3/44","76/8086",0.00801602382241242,0.0352204647697655,0.0218083373187403,"mrna_AKT2/mrna_RAC1/mrna_BAD",3
"c-30","hsa05224","Breast cancer","4/44","147/8086",0.00809882344973218,0.0352204647697655,0.0218083373187403,"mrna_AKT2/mrna_LRP5/mrna_HRAS/mrna_CTNNB1",4
"c-30","hsa05100","Bacterial invasion of epithelial cells","3/44","77/8086",0.00830965426200521,0.0353160306135221,0.0218675112158032,"mrna_CTNNA1/mrna_RAC1/mrna_CTNNB1",3
"c-30","hsa01521","EGFR tyrosine kinase inhibitor resistance","3/44","79/8086",0.0089158055443051,0.0370501252618901,0.0229412540321301,"mrna_AKT2/mrna_HRAS/mrna_BAD",3
"c-30","hsa04662","B cell receptor signaling pathway","3/44","82/8086",0.00987268920651596,0.0401346278612714,0.0248511627623972,"mrna_AKT2/mrna_HRAS/mrna_RAC1",3
"c-30","hsa04012","ErbB signaling pathway","3/44","85/8086",0.0108873969890751,0.0433179412118522,0.0268222546203419,"mrna_AKT2/mrna_HRAS/mrna_BAD",3
"c-30","hsa05161","Hepatitis B","4/44","162/8086",0.011306843046205,0.0440495760341737,0.0272752792781261,"mrna_AKT2/mrna_HRAS/mrna_TRAF3/mrna_BAD",4
"c-30","hsa04310","Wnt signaling pathway","4/44","166/8086",0.0122829624052674,0.0468757953017346,0.0290252602487521,"mrna_LRP5/mrna_CTBP1/mrna_RAC1/mrna_CTNNB1",4
"c-4","hsa05220","Chronic myeloid leukemia","8/61","76/8086",8.25499764100759e-08,1.71703950932958e-05,1.13832072733894e-05,"mrna_CDKN1B/mrna_MAP2K2/mrna_TGFB1/mrna_ABL1/mrna_PIK3CB/mrna_IKBKG/mrna_SHC1/mrna_HDAC2",8
"c-4","hsa05226","Gastric cancer","8/61","149/8086",1.41954227248059e-05,0.00114858177462849,0.000761458565163626,"mrna_CDKN1B/mrna_MAP2K2/mrna_TGFB1/mrna_PIK3CB/mrna_LRP6/mrna_SHC1/mrna_AXIN1/mrna_SMAD2",8
"c-4","hsa05206","MicroRNAs in cancer","11/61","310/8086",1.65660832879109e-05,0.00114858177462849,0.000761458565163626,"mrna_CDKN1B/mrna_MAP2K2/mrna_DNMT1/mrna_BMPR2/mrna_ABL1/mrna_PIK3CB/mrna_SHC1/mrna_SOX4/mrna_PLAU/mrna_CDC25A/mrna_HDAC2",11
"c-4","hsa05210","Colorectal cancer","6/61","86/8086",4.22002806963477e-05,0.00219441459621008,0.00145479915032146,"mrna_MAP2K2/mrna_TGFB1/mrna_PIK3CB/mrna_MSH6/mrna_AXIN1/mrna_SMAD2",6
"c-4","hsa04014","Ras signaling pathway","9/61","232/8086",5.33035750216767e-05,0.00221742872090175,0.0014700564900715,"mrna_VEGFB/mrna_MAP2K2/mrna_PLD2/mrna_ABL1/mrna_PIK3CB/mrna_IKBKG/mrna_RAP1A/mrna_RRAS/mrna_SHC1",9
"c-4","hsa05225","Hepatocellular carcinoma","7/61","168/8086",0.000250303256229368,0.00753150664163767,0.00499305349217882,"mrna_MAP2K2/mrna_TGFB1/mrna_PIK3CB/mrna_LRP6/mrna_SHC1/mrna_AXIN1/mrna_SMAD2",7
"c-4","hsa05212","Pancreatic cancer","5/61","76/8086",0.000253464165824345,0.00753150664163767,0.00499305349217882,"mrna_TGFB1/mrna_PLD2/mrna_PIK3CB/mrna_IKBKG/mrna_SMAD2",5
"c-4","hsa04110","Cell cycle","6/61","124/8086",0.000321067009314981,0.00834774224218951,0.00553418134477139,"mrna_CDKN1B/mrna_TGFB1/mrna_ABL1/mrna_CDC25A/mrna_HDAC2/mrna_SMAD2",6
"c-4","hsa04926","Relaxin signaling pathway","6/61","129/8086",0.000397222242088563,0.00888740872751259,0.00589195619081047,"mrna_VEGFB/mrna_MAP2K2/mrna_TGFB1/mrna_PIK3CB/mrna_SHC1/mrna_SMAD2",6
"c-4","hsa04012","ErbB signaling pathway","5/61","85/8086",0.000427279265745797,0.00888740872751259,0.00589195619081047,"mrna_CDKN1B/mrna_MAP2K2/mrna_ABL1/mrna_PIK3CB/mrna_SHC1",5
"c-4","hsa05222","Small cell lung cancer","5/61","92/8086",0.000615288242994562,0.0115149175355237,0.00763387751595951,"mrna_CDKN1B/mrna_LAMB1/mrna_PIK3CB/mrna_IKBKG/mrna_ITGA6",5
"c-4","hsa04550","Signaling pathways regulating pluripotency of stem cells","6/61","143/8086",0.000687285838755508,0.0115149175355237,0.00763387751595951,"mrna_MAP2K2/mrna_BMPR2/mrna_PIK3CB/mrna_TCF3/mrna_AXIN1/mrna_SMAD2",6
"c-4","hsa05165","Human papillomavirus infection","9/61","331/8086",0.000764881210989811,0.0115149175355237,0.00763387751595951,"mrna_CDKN1B/mrna_MAP2K2/mrna_LAMB1/mrna_PIK3CB/mrna_IKBKG/mrna_TBP/mrna_AXIN1/mrna_HDAC2/mrna_ITGA6",9
"c-4","hsa05215","Prostate cancer","5/61","97/8086",0.000783458857455619,0.0115149175355237,0.00763387751595951,"mrna_CDKN1B/mrna_MAP2K2/mrna_PIK3CB/mrna_IKBKG/mrna_PLAU",5
"c-4","hsa05205","Proteoglycans in cancer","7/61","205/8086",0.000830402706888725,0.0115149175355237,0.00763387751595951,"mrna_SMO/mrna_MAP2K2/mrna_TGFB1/mrna_PIK3CB/mrna_RRAS/mrna_PLAU/mrna_SMAD2",7
"c-4","hsa04933","AGE-RAGE signaling pathway in diabetic complications","5/61","100/8086",0.000899597852583374,0.0116947720835839,0.00775311307160671,"mrna_VEGFB/mrna_CDKN1B/mrna_TGFB1/mrna_PIK3CB/mrna_SMAD2",5
"c-4","hsa05142","Chagas disease","5/61","102/8086",0.000983856244706495,0.0118622170482933,0.00786412162614583,"mrna_TGFB1/mrna_PIK3CB/mrna_IKBKG/mrna_MYD88/mrna_SMAD2",5
"c-4","hsa04620","Toll-like receptor signaling pathway","5/61","104/8086",0.00107385706200592,0.0118622170482933,0.00786412162614583,"mrna_MAP2K2/mrna_PIK3CB/mrna_IRF5/mrna_IKBKG/mrna_MYD88",5
"c-4","hsa04218","Cellular senescence","6/61","156/8086",0.00108356790344986,0.0118622170482933,0.00786412162614583,"mrna_MAP2K2/mrna_TGFB1/mrna_PIK3CB/mrna_RRAS/mrna_CDC25A/mrna_SMAD2",6
"c-4","hsa05166","Human T-cell leukemia virus 1 infection","7/61","219/8086",0.00122276922278745,0.0127167999169895,0.00843067200974503,"mrna_MAP2K2/mrna_TGFB1/mrna_PIK3CB/mrna_IKBKG/mrna_TBP/mrna_TCF3/mrna_SMAD2",7
"c-4","hsa05145","Toxoplasmosis","5/61","112/8086",0.00149613013733561,0.0144522077506837,0.00958117011811522,"mrna_TGFB1/mrna_LAMB1/mrna_IKBKG/mrna_MYD88/mrna_ITGA6",5
"c-4","hsa04010","MAPK signaling pathway","8/61","294/8086",0.00152859889670693,0.0144522077506837,0.00958117011811522,"mrna_VEGFB/mrna_MAP2K2/mrna_TGFB1/mrna_IKBKG/mrna_RAP1A/mrna_MYD88/mrna_RRAS/mrna_MAPKAPK3",8
"c-4","hsa05211","Renal cell carcinoma","4/61","69/8086",0.0017575849203159,0.015894681018509,0.0105374656549832,"mrna_MAP2K2/mrna_TGFB1/mrna_PIK3CB/mrna_RAP1A",4
"c-4","hsa04722","Neurotrophin signaling pathway","5/61","119/8086",0.00195656914855745,0.0169569326208313,0.0112416911605713,"mrna_MAP2K2/mrna_ABL1/mrna_PIK3CB/mrna_RAP1A/mrna_SHC1",5
"c-4","hsa05132","Salmonella infection","7/61","249/8086",0.00254867889767365,0.0212050084286448,0.0140579762355894,"mrna_CASP7/mrna_MAP2K2/mrna_PIK3CB/mrna_IKBKG/mrna_MYD88/mrna_RRAS/mrna_DCTN4",7
"c-4","hsa04068","FoxO signaling pathway","5/61","131/8086",0.00297602340202762,0.0238081872162209,0.0157837678407133,"mrna_CDKN1B/mrna_MAP2K2/mrna_TGFB1/mrna_PIK3CB/mrna_STK11",5
"c-4","hsa04210","Apoptosis","5/61","136/8086",0.00349760393396529,0.0269445043801771,0.0178630064463724,"mrna_CASP7/mrna_MAP2K2/mrna_PIK3CB/mrna_IKBKG/mrna_LMNA",5
"c-4","hsa04510","Focal adhesion","6/61","201/8086",0.00390021597163319,0.0289730329321323,0.0192078305369905,"mrna_VEGFB/mrna_LAMB1/mrna_PIK3CB/mrna_RAP1A/mrna_SHC1/mrna_ITGA6",6
"c-4","hsa04140","Autophagy - animal","5/61","141/8086",0.00408210933592281,0.0290768475648721,0.0192766550151733,"mrna_MAP2K2/mrna_PIK3CB/mrna_RRAS/mrna_IGBP1/mrna_STK11",5
"c-4","hsa05203","Viral carcinogenesis","6/61","204/8086",0.00419377609108732,0.0290768475648721,0.0192766550151733,"mrna_CDKN1B/mrna_PIK3CB/mrna_IKBKG/mrna_GSN/mrna_TBP/mrna_HDAC2",6
"c-4","hsa05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","4/61","89/8086",0.00443842317545921,0.0297803877579199,0.0197430708314145,"mrna_MAP2K2/mrna_PIK3CB/mrna_IKBKG/mrna_MYD88",4
"c-4","hsa04151","PI3K-Akt signaling pathway","8/61","354/8086",0.00482208789093331,0.0306731246973079,0.0203349156647133,"mrna_VEGFB/mrna_CDKN1B/mrna_MAP2K2/mrna_LAMB1/mrna_PIK3CB/mrna_IKBKG/mrna_STK11/mrna_ITGA6",8
"c-4","hsa05224","Breast cancer","5/61","147/8086",0.0048723061187753,0.0306731246973079,0.0203349156647133,"mrna_MAP2K2/mrna_PIK3CB/mrna_LRP6/mrna_SHC1/mrna_AXIN1",5
"c-4","hsa04072","Phospholipase D signaling pathway","5/61","148/8086",0.00501387615244457,0.0306731246973079,0.0203349156647133,"mrna_MAP2K2/mrna_PLD2/mrna_PIK3CB/mrna_RRAS/mrna_SHC1",5
"c-4","hsa04934","Cushing syndrome","5/61","155/8086",0.00608802336098929,0.0360806862142476,0.0239198881278666,"mrna_CDKN1B/mrna_MAP2K2/mrna_KMT2A/mrna_RAP1A/mrna_AXIN1",5
"c-4","hsa01522","Endocrine resistance","4/61","98/8086",0.00624473415246592,0.0360806862142476,0.0239198881278666,"mrna_CDKN1B/mrna_MAP2K2/mrna_PIK3CB/mrna_SHC1",4
"c-4","hsa05161","Hepatitis B","5/61","162/8086",0.00731544190810959,0.0411246464023458,0.0272638091027697,"mrna_MAP2K2/mrna_TGFB1/mrna_PIK3CB/mrna_IKBKG/mrna_MYD88",5
"c-4","hsa03460","Fanconi anemia pathway","3/61","54/8086",0.00771095430641344,0.0422073288351051,0.0279815793390626,"mrna_FANCI/mrna_FANCL/mrna_FANCM",3
"c-4","hsa05022","Pathways of neurodegeneration - multiple diseases","9/61","476/8086",0.00884803529051877,0.046551647702991,0.0308616692767805,"mrna_RPS27A/mrna_CASP7/mrna_MAP2K2/mrna_VCP/mrna_TARDBP/mrna_LRP6/mrna_AXIN1/mrna_PSMA4/mrna_DCTN4",9
"c-4","hsa05134","Legionellosis","3/61","57/8086",0.00895223994288288,0.046551647702991,0.0308616692767805,"mrna_CASP7/mrna_VCP/mrna_MYD88",3
"c-4","hsa05213","Endometrial cancer","3/61","58/8086",0.00939050017739292,0.0476396106560421,0.0315829402628619,"mrna_MAP2K2/mrna_PIK3CB/mrna_AXIN1",3
"c-4","hsa04370","VEGF signaling pathway","3/61","59/8086",0.00984113317619313,0.0487370404916231,0.0323104873704586,"mrna_MAP2K2/mrna_PIK3CB/mrna_MAPKAPK3",3
"c-7","hsa05220","Chronic myeloid leukemia","7/64","76/8086",1.98031286133324e-06,0.000368338192207982,0.000264736561462443,"mrna_SHC1/mrna_MYC/mrna_BAD/mrna_GADD45B/mrna_GRB2/mrna_DDB2/mrna_TGFBR1",7
"c-7","hsa05225","Hepatocellular carcinoma","9/64","168/8086",6.01679689660887e-06,0.000559562111384625,0.000402175371510172,"mrna_SHC1/mrna_MYC/mrna_BAD/mrna_GADD45B/mrna_KEAP1/mrna_GRB2/mrna_DDB2/mrna_TGFBR1/mrna_ACTB",9
"c-7","hsa05223","Non-small cell lung cancer","6/64","72/8086",2.01223605384532e-05,0.0012475863533841,0.000896680627503003,"mrna_BAD/mrna_GADD45B/mrna_RASSF1/mrna_GRB2/mrna_KIF5B/mrna_DDB2",6
"c-7","hsa05210","Colorectal cancer","6/64","86/8086",5.55498341729585e-05,0.00258306728904257,0.00185653393156993,"mrna_MYC/mrna_BAD/mrna_GADD45B/mrna_GRB2/mrna_DDB2/mrna_TGFBR1",6
"c-7","hsa05213","Endometrial cancer","5/64","58/8086",8.79278832427438e-05,0.00327091725663007,0.00235091393091126,"mrna_MYC/mrna_BAD/mrna_GADD45B/mrna_GRB2/mrna_DDB2",5
"c-7","hsa05161","Hepatitis B","7/64","162/8086",0.000270893844343686,0.00793704174659667,0.00570460838606552,"mrna_TAB1/mrna_MYC/mrna_BAD/mrna_GRB2/mrna_IFNAR1/mrna_DDB2/mrna_TGFBR1",7
"c-7","hsa05214","Glioma","5/64","75/8086",0.000298705872183746,0.00793704174659667,0.00570460838606552,"mrna_SHC1/mrna_PDGFRB/mrna_GADD45B/mrna_GRB2/mrna_DDB2",5
"c-7","hsa03420","Nucleotide excision repair","4/64","47/8086",0.000493234187847667,0.0114676948674583,0.00824220287587549,"mrna_CCNH/mrna_GTF2H5/mrna_XPC/mrna_DDB2",4
"c-7","hsa05169","Epstein-Barr virus infection","7/64","202/8086",0.00101752065127828,0.0204750247815565,0.0147160619539201,"mrna_TAB1/mrna_MYC/mrna_GADD45B/mrna_CALR/mrna_IFNAR1/mrna_DDB2/mrna_RIPK1",7
"c-7","hsa05226","Gastric cancer","6/64","149/8086",0.00110080778395465,0.0204750247815565,0.0147160619539201,"mrna_SHC1/mrna_MYC/mrna_GADD45B/mrna_GRB2/mrna_DDB2/mrna_TGFBR1",6
"c-7","hsa05160","Hepatitis C","6/64","157/8086",0.00144193838922972,0.0243818673087934,0.0175240359265238,"mrna_MYC/mrna_BAD/mrna_CLDN4/mrna_GRB2/mrna_IFNAR1/mrna_RIPK1",6
"c-7","hsa04630","JAK-STAT signaling pathway","6/64","162/8086",0.00169287399809896,0.0262395469705339,0.018859210329699,"mrna_MYC/mrna_PDGFRB/mrna_IFNGR1/mrna_GRB2/mrna_CSF2RA/mrna_IFNAR1",6
"c-7","hsa05211","Renal cell carcinoma","4/64","69/8086",0.00209930780541437,0.0300362501390057,0.0215880235860426,"mrna_TFE3/mrna_BAD/mrna_GRB2/mrna_SLC2A1",4
"c-7","hsa05218","Melanoma","4/64","72/8086",0.00245447526603908,0.0319910672238869,0.0229930137941915,"mrna_PDGFRB/mrna_BAD/mrna_GADD45B/mrna_DDB2",4
"c-7","hsa04110","Cell cycle","5/64","124/8086",0.00289628395830375,0.0319910672238869,0.0229930137941915,"mrna_MYC/mrna_CCNH/mrna_GADD45B/mrna_MAD2L1/mrna_MCM4",5
"c-7","hsa05212","Pancreatic cancer","4/64","76/8086",0.00298963561458563,0.0319910672238869,0.0229930137941915,"mrna_BAD/mrna_GADD45B/mrna_DDB2/mrna_TGFBR1",4
"c-7","hsa05216","Thyroid cancer","3/64","37/8086",0.00303304321982974,0.0319910672238869,0.0229930137941915,"mrna_MYC/mrna_GADD45B/mrna_DDB2",3
"c-7","hsa04380","Osteoclast differentiation","5/64","128/8086",0.00332211040490378,0.0319910672238869,0.0229930137941915,"mrna_TAB1/mrna_IFNGR1/mrna_GRB2/mrna_IFNAR1/mrna_TGFBR1",5
"c-7","hsa05132","Salmonella infection","7/64","249/8086",0.00335687991746667,0.0319910672238869,0.0229930137941915,"mrna_TAB1/mrna_MYC/mrna_IL18/mrna_KIF5B/mrna_DCTN1/mrna_ACTB/mrna_RIPK1",7
